Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/8610-156x156.jpg,"Euroline Designer Flask 8610","Euroline Designer Flask 8610 Printed body & elegant design Inner glass Keeps hot & cold for long hour Easy to clean & carry Leak proof 1.0L capacity Easy & firm grip   ..","Rs.399"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/8610%20-1S-156x156.jpg,"Euroline Designer Flask 8610-1S","Euroline Designer Flask 8610-1S Steel body & elegant design Inner glass Keeps hot & cold for long hour Easy to clean & carry Leak proof 1.0L capacity Easy & firm grip   ..","Rs.399"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/PF%201-156x156.jpg,"Euroline Designer Flask PF-16-2R","Euroline Designer Flask PF-16-2R Exquisite design Keeps hot & cold for long hours Leak proof Printed body Inner glass Food grade quality material Easy & firm grip Cap is made up of acrylic material   ..","Rs.549"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/PF%201-156x156.jpg,"Euroline Designer Flask PF-16C","Euroline Designer Flask PF-16C Exquisite design Keeps hot & cold for long hours Leak proof Printed body Inner glass Food grade quality material Easy & firm grip Cap is made up of acrylic material   ..","Rs.449"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/PF%2016G-156x156.jpg,"Euroline Designer Flask PF-19-2R","Euroline Designer Flask PF-19-2R Exquisite design Keeps hot & cold for long hours Leak proof Printed body Inner glass Food grade quality material Easy & firm grip     ..","Rs.549"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/PF%2016G-156x156.jpg,"Euroline Designer Flask PF-19C","Euroline Designer Flask PF-19C Exquisite design Keeps hot & cold for long hours Leak proof Printed body Inner glass Food grade quality material Easy & firm grip     ..","Rs.449"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/eeuro-156x156.jpg,"Euroline Dry Iron (EL 1188)","Euroline Dry Iron (EL 1188) Get wrinkle-free clothes with Euroline EL 1188 Dry Iron Steam & Spray. The steam and spray feature makes it ideal for ironing all kinds of stubborn wrinkles. It features a transparent water tank that shows you the level of water at all times, so that you know when you need to refill. The rotating swivel cord reduces the stress on your palm and wrist during ex..","Rs.2,055"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Product635164120456890711-156x156.jpg,"Euroline EL001 - Sandwich Maker","Euroline EL001 - Sandwich Maker DESCRIPTION With Euroline sandwich maker you can make a healthy and tasty breakfast easily. It has non-stick coated cooking plates for easy cleaning and features a power-on neon indicator. It comes with 750W of power consumption. Features Brand: Euroline Category: Appliances Product Type: Sandwich Maker Colour: White Non-stick coat..","Rs.750"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/KET-156x156.JPG,"Euroline Electric Kettle Conceal-EL-1000 1L","Euroline Electric Kettle Conceal-EL-1000 1L Cordless electric with conceal element Boil dry protection Removable & washable filter Automatically turns off when water boils Dual water level indicator On/off switch and light indicator Water level scale Heat resistant plastic housing Three pin plug cord Applicable for water h..","Rs.725"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/demo/shopclues/E1-156x156.jpg,"Euroline ELRC18 DXS 1.8 Ltr Rice Cooker SS body","Euroline ELRC18 DXS 1.8 Ltr Rice Cooker SS body Premium grade metal body for efficient temperature control Automatic cooking and warming system Easy to clean non stick inner pot Unique design of carry handle on lid Three pin plug cord   ..","Rs.1,399"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/demo/shopclues/FRY%20PAN-156x156.JPG,"Euroline Fry Pan EL-009","Euroline Fry Pan EL-009 Non-stick coated plate for easy cleaning Adjustable temperature control knob   ..","Rs.1,699"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/hand%20blnd-156x156.jpg,"Euroline Hand Blender (SS) with 9 Attachments-EL-128","Euroline Hand Blender (SS) with 9 Attachments-EL-128 The most useful appliance in your kitchen  Purees vegetables & soups Chops vegetables & fruits Makes drinks/shakes smoothies Mixes & blends Prepares baby food Works at high speed Saves your time & energy Comfortable to use & easy to clean T shape screwdriv..","Rs.1,949"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/blend-156x156.jpg,"Euroline Hand Blender EL 118","Euroline Hand Blender EL 118 Discription Product Features The most useful appliance in your kitchen Purees vegetables & soups Chops vegetables & fruits Makes drinks/shakes smoothies Mixes & blends Prepares baby food Works at high speed Saves your time & energy Comfortable to use & easy to clean 220-240V, 50-60HZ ..","Rs.1,040"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/induction-156x156.jpg,"Euroline Induction Cooker (Push Button with Regulator)-EL 228","Euroline Induction Cooker (Push Button with Regulator)-EL 228 Elegant appearance High efficiency with steady performance Push buttons and knob control 4digits display 3 hrs timer Advance cooking and power saver   1 year warranty   ..","Rs.2,049"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/white-156x156.jpg,"Euroline Induction Cooker (Push Button)-EL 208","Euroline Induction Cooker (Push Button)-EL 208 Elegant appearance High efficiency with steady performance Push buttons with 7 multiple cooking functions 4digits display 3 hrs timer Advance cooking and power saver   1 year warranty   ..","Rs.1,849"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/IND-156x156.jpg,"Euroline Induction Cooker (Push Button)-EL 218","Euroline Induction Cooker (Push Button)-EL 218 Elegant appearance High efficiency with steady performance Push buttons with 7 multiple cooking functions 4digits display 3 hrs timer Advance cooking and power saver 1 year warranty ..","Rs.1,849"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/euroline-156x156.jpg,"Euroline Induction Cooker (Touch Screen with Copper Coil)-EL 718","Euroline Induction Cooker (Touch Screen with Copper Coil)-EL 718 Elegant appearance High efficiency with steady performance Touch screen with 6 multiple cooking functions 4digits display 3 hrs timer Advance cooking and power saver 1 year warranty ..","Rs.2,399"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Product635110614582521994-156x156.jpg,"Euroline Induction Cooker EL 608","Euroline Induction Cooker EL 608 DESCRIPTION This sleek and elegantly designed Induction Cooktop by Euroline has a power consumption of 200W, push buttons with 7 multiple cooking functions and 3 hours timer. It features flame free cooking and also facilitates quick and hassle free cleaning with its flat and smooth surface. Features Brand: Euroline Category: Appliances Pr..","Rs.2,199"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/new%20data/F42-156x156.jpg,"Euroline Induction Cooker Push Button EL-618","Euroline Induction Cooker Push Button EL-618 Euroline Induction Cooker Push Button EL-618 Specification : 4-digi display 2 hours timer,24 hrs preset 10 levels of power,10 levels of temperature Energy efficiency: 90% 40% faster than gas High quality ceramic 5 Cooking functions Economical affordable just consumes 1 unit Takes only 55 seconds to boil milk Power 2000W 1 Year Manufacturing Warra..","Rs.2,199"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/new%20data/F64-156x156.jpg,"Euroline Induction Cooker Push Button EL-628","Euroline Induction Cooker Push Button EL-628 Euroline Induction Cooker Push Button EL-628 Specification : 4-digi display 2 hours timer,24 hrs preset 10 levels of power,10 levels of temperature Energy efficiency: 90% 40% faster than gas High quality ceramic 5 Cooking functions Economical affordable just consumes 1 unit Takes only 55 seconds to boil milk Power 2000W   ..","Rs.2,249"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/black-156x156.jpg,"Euroline Induction Cooker-(Touch Screen with Copper Coil)-EL 708","Euroline Induction Cooker-(Touch Screen with Copper Coil)-EL 708 Elegant appearance High efficiency with steady performance Touch screen with 5 multiple cooking functions 4digits display 3 hrs timer Advance cooking and power saver 1 year warranty ..","Rs.2,349"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/juicer-156x156.jpg,"Euroline Juicer (EL 210)","Euroline Juicer (EL 210) Description Stay healthy by drinking fresh and delicious juice every morning with your loved ones. The Euroline Juicer (EL 210) is the perfect juicer that will make juice for you. It will liquidize anything with ease so that it considerably reduces your effort.Â  You will be able to prepare smooth and hygienic juices, thanks to its unique pulp..","Rs.1,760"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/chop-156x156.jpg,"Euroline Mini Chopper (EL 180)","Euroline Mini Chopper (EL 180)   DESCRIPTION This chopper from Euroline has a power consumption of 180W and comes with anti slip feet for better grip . It is ideal for chopping and mincing. Its compact design and easy handling makes it the most useful appliance in your kitchen. Features Brand:- Euroline Category:- Appliances Product Type:- Chop..","Rs.999"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/cooker1-156x156.JPG,"Euroline Multifunction Infrared Cooker EL 818","Euroline Multifunction Infrared Cooker EL 818 Elegant appearance High efficiency with steady performance Based on infra red system Child lock function Push buttons with 4 multiple cooking functions 4digits display 3 Hrs Timer Advance cooking and  power saver  1 year warranty ..","Rs.2,199"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Euroline-Electric-Rice-Cooker-1-8Ltr-AVS-39-1349525877tjbAG4-156x156.jpg,"Euroline Rice Cooker 2.2 Ltr","Description Euroline Rice Cooker 2.2 Ltr • Additional accessories: Steamer, Measuring cup and Spoon. • Easy to clean non stick inner pot. • Premium grade metal body for efficient temperature control. • Automatic cooking and warming system. • Unique design of carry handle on lid. • Three pin plug cord. Features Key Feature Brand:Euroline ..","Rs.1,449"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Euroline-Electric-Rice-Cooker-1-8Ltr-AVS-39-1349525877tjbAG4-156x156.jpg,"Euroline Rice Cooker 2.8 Ltr","Euroline Rice Cooker 2.8 Ltr Description • Additional accessories: Steamer, Measuring cup and Spoon. • Easy to clean non stick inner pot. • Premium grade metal body for efficient temperature control. • Automatic cooking and warming system. • Unique design of carry handle on lid. • Three pin plug cord. Features Key Feature Brand:Euroline ..","Rs.1,749"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Euroline-Electric-Rice-Cooker-1-8Ltr-AVS-39-1349525877tjbAG4-156x156.jpg,"Euroline Rice Cooker 3.2 Ltr","Description Euroline Rice Cooker 3.2 Ltr • Additional accessories: Steamer, Measuring cup and Spoon. • Easy to clean non stick inner pot. • Premium grade metal body for efficient temperature control. • Automatic cooking and warming system. • Unique design of carry handle on lid. • Three pin plug cord. Features Key Feature Brand:Euroline ..","Rs.1,899"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/demo/shopclues/euro-156x156.jpeg,"Euroline Rice Cooker 4.2 L-SS Body-ELRC-42DXS","Rice Cooker 4.2 L-SS Body-ELRC-42DXS i.Premium grade metal body for efficient temperature control ii.Automatic cooking and warming system iii.Easy to clean non stick inner pot iv.Unique design of carry handle on lid v.Three pin plug cord   ..","Rs.3,949"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/grill-156x156.jpg,"Euroline Sandwich Maker Grill & Triangle EL001G","Euroline Sandwich Maker Grill &  Triangle EL001G DESCRIPTION   With Euroline sandwich maker you can make a healthy and tasty breakfast easily. It has non-stick coated cooking plates for easy cleaning and features a power-on neon indicator. It comes with 750W of power consumption. Features Brand: Euroline Category: Appli..","Rs.745"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/PF%20Flask-156x156.jpg,"Euroline Travel Flask PF-150 ML","Euroline Travel Flask PF-150 ML •Inner glass outer food grade quality •Hygienic & easy to clean •Easy to traveling   ..","Rs.175"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/PF%20Flask-156x156.jpg,"Euroline Travel Flask PF-230 ML","Euroline Travel Flask PF-230 ML •Inner glass outer food grade quality •Hygienic & easy to clean •Easy to traveling   ..","Rs.185"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/induction%20cooker/PF%20Flask-156x156.jpg,"Euroline Travel Flask PF-450 ML","Euroline Travel Flask PF-450 ML •Inner glass outer food grade quality •Hygienic & easy to clean •Easy to traveling   ..","Rs.199"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/demo/shopclues/vaccum-156x156.jpg,"Euroline Vaccum Cleaner VC-800","Euroline Vaccum Cleaner VC-800 Key Features: Euroline 800W High Power Car Home 220V Vacuum Cleaner With 2 Brush Attachments And Extension Hose Euroline Vacuum Cleaner is powerful, easy to operate hand held vacuum cleaner. Ideal for cleaning small areas like cars, sofas, computers, keyboards, printers, household appliances etc. Its comes with a shoulder strap and ..","Rs.1,399"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/demo/shopclues/v1-156x156.jpg,"Euroline Vacuum Cleaner with attachments Suck & Blow EL-1010","Euroline Vacuum Cleaner with attachments Suck & Blow EL-1010 • Kappa Filter • Powerful Suction • Shoulder strap for easy cleaning • Compact Hand Vacuum Cleaner with permanent dust bag ..","Rs.1,899"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/demo/shopclues/12-156x156.JPG,"Euroline Water Jug 4L","Euroline Water Jug 4L  Description   Easy to Take Out &a..","Rs.1,000"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/demo/shopclues/(Water%20Jug%204L,%206L%20&%2010L)-156x156.jpg,"Euroline Water Jug 6L","Euroline Water Jug 6L Description   Easy to Take Out & Pu..","Rs.1,160"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/y-156x156.jpg,"Fabiano cordless kettle A-69","Fabiano  cordless kettle A-69 DESCRIPTION Fabiano introduces this cordless kettle, which has a capacity of 1.5 litre & boil dry protection for safety. This 360 degree cordless kettle also contains concealed heating element, runs by a power of 1500 watts & has auto shut-off feature. It has a stainless steel body. Features Brand: Fabiano Category: Appliances P..","Rs.1,599"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/d-156x156.jpg,"Fabiano Electric Kettle A-70","Fabiano  Electric Kettle A-70   DESCRIPTION ITEM DETAILS Brand: Fabiano Power : 1500 watt Voltage : 220-240V Capacity : 1.5L 360 Degree Cordless Stainless Steal Where to buy: Desibaniya.com Delivered in 2-3 business days One year from the manufacturer Disclaimer:- The website does not guarantee 100% accuracy of information. We suggest yo..","Rs.1,149"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Product635035446888080347-156x156.jpg,"Fabiano A71 Electric Kettle","DESCRIPTION Fabiano A71 Electric Kettle Fabiano introduces this cordless kettle, which has a capacity of 1.5 litre & boil dry protection for safety. This 360 degree cordless kettle also contains concealed heating element, runs by a power of 1500 watts & has auto shut-off feature. It has a stainless steel body. Features                 ..","Rs.999"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/picture-156x156.jpg,"FABIANO BARTAN SET 3PC","Description FABIANO BARTAN SET 3PC Anti Slippery Faster Cooking Most Fuel Efficiency More Absorption Of Heat With Induction Base ..","Rs.599"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/pic-156x156.jpg,"FABIANO BARTAN SET 3PCS","FABIANO BARTAN SET 3PCS Description Cook with ease in this 3 piece set from Fabiano. In silver colour, it is crafted from superior quality stainless steel material, which makes it a must have cookware for every kitchen. The set consists of a kadai, a frying pan, a sauce pan. Anti Slippery Faster Cooking Most Fuel Efficiency More Absorption Of Heat With Induction Base Featu..","Rs.849"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Cutlery/shopclues/k-156x156.jpg,"Fabiano Electric Kettle 1.5 Ltr. FAB-A70","Fabiano Electric Kettle 1.5 Ltr. FAB-A70 60 degree Cordless Stainless Steel           Element Concealed stainless steel heating element Automatically turns off when water boils              Element Boil-dry protection        Capacity 1.5L ..","Rs.1,299"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/FabianoFABA68_1379063576-156x156.jpg,"Fabiano Electric kettle FAB-A68","  Description Fabiano Electric kettle FAB-A68 Features: 1.8Ltr Capacity 1850W Power 360 Degree Cordless Kettle Concealed Heating Element Food Grade PP Material Boil-Dry Protection Automatically Turns Off When Water Boils On/Off Switch & Light Indicator Ac 220-240, 50/60Hz Key Feature Brand:-Fabiano Kettle Specification A..","Rs.999"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/fabiano-156x156.jpg,"Fabiano G-208 SS","Fabiano G-208 SS Stainless Steel, Sleek Body, Aluminium Mixing Tube, Brass Burner Sheet, Pans Supports, Manual ..","Rs.1,599"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/blender-156x156.jpg,"Fabiano Hand Blender","Fabiano Hand Blender Stainless Steel Blade, 200 Watt Motor, Detachable Mixing Rod, 2 Speed Switch ..","Rs.999"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/rod-156x156.jpg,"Fabiano Immerison Rod - 2000Wt","Fabiano Immerison Rod - 2000Wt   Fabiano Immersion Rod 2000 Watt has been designed to fulfil the housing as well as industrial water heating requirements. Their advanced structure as well as use of quality heating elements guarantees in them features like protected hand..","Rs.549"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/ir-2000w-2000-fabiano-400x400-imadnvdzuhx6zzhr-156x156.jpeg,"Fabiano Immersion Rod (IR-1000W)","Fabiano IR-1000W Immersion Rod   About the Immersion Rod:- Their advanced structure as well as use of quality heating elements in them also guarantees in them features like protected handling as well as longer service life standards. Entire process of production is assessed for stability, sound operations and safe usage. Our rage is usually treasured for its low maintenance and..","Rs.449"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/ir-2000w-2000-fabiano-400x400-imadnvdzuhx6zzhr-156x156.jpeg,"Fabiano Immersion Rod (IR-1500W)","Fabiano Immersion Rod (IR-1500W) ISI MARKED, 230V, 50/60 HZ, 15000W Model No. = IR-1500W     ..","Rs.499"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/timthumb-156x156.jpeg,"FABIANO INDUCTION 011 MR","DESCRIPTION INDUCTION 011 MR Features Brand: Fabiano Category: Appliances Product Type: Induction Cooktop Plate: Black crystal plate 4 Mm Ceramic Plate, 400W-1800W, 160V-240V 50Hz, With Pot, Touch Control Switch Note:- 1 year manufacturer's warranty. All products sold on DesiBaniya are brand new and 100% genuine. Disclaimer: The website does not guarantee 100..","Rs.2,849"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Product635035445804653402-156x156.jpg,"FABIANO INDUCTION 021","FABIANO INDUCTION 021 DESCRIPTION Fabiano offers this Induction Cooktop for those who stays alone and is self-sufficient. It features black crystal plate, 4-digit display, 24 hours timer & 8 cooking functions for your convenience. It also has various level of power & temperature to enable you to cook different dishes & runs on a powerful 2000 watts motor. Features Br..","Rs.2,399"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Untitled1_1380355410-156x156.png,"Fabiano juicer mixer grinder","Fabiano juicer mixer grinder Description POWERFUL MOTOR HEAVY DUTY MIXING AND GRINDING REQUIREMENT,TRANSPARENT 1.5 LTR BLENDER JAR,SPECIAL 0.8 LTR STAINLESS STEEL GRINDER JAR,FOOD GRADE HIGH TENSION STAINLESS STEEL CUTTER JAR,SHOCK PROOF ABS PLASTIC BODY,INTERNAL CIRCUIT BREAKER FOR TOTAL APPLIANCES SAFELY,MANUFACTURED UNDER STANDARDS CONFORMING TO IS-4250 ..","Rs.3,190"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Fabiano_G200_sbig-156x156.jpg,"Fabiano lG-200 IN","Fabiano lG-200 IN Toughend glass gas stove, Aluminium mixing tube Brass Burners, Higheffiency, Durable ..","Rs.3,899"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/kl-156x156.jpg,"FABIANO MIXER GRINDER","FABIANO MIXER GRINDER Description Voltage- 230V Only 50H,InpuT - 550 Watts,Rating - 30 Min.,RPM 18,000 RPM ( At no Load),  ClassofInsulation - H,Speed Control - 3 Speed With Incher,Normal Load -350 Watt.,Material of Housing   - ABS Plastic Blade - S.S. Polished,Dome - Polycarbonate,Rated Liquidizer Capacity - 1 Liter. ( Approx),Rated grinder Capacity-100ML(APPROX)made in india..","Rs.2,699"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/HAPMFZZZ7Y7JRDMF_4143720_-1x-1-156x156.JPG,"Fabiano Multicook Multipurpose Electric Kettle","Description Fabiano Multicook Multipurpose Electric Kettle Product Information Fabiano is a name trusted over for its creativity in ultra modern and highly reliable Designer Gas Stoves, Electric Chimneys, and Cooker Hoods along with beautiful and multi-utility Home Kitchen Appliances that match with your kitchen décor. Fabiano is a leader in the industry and considered as a true b..","Rs.749"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/m-156x156.jpg,"FABIANO PRESSURE COOKER 5 LTR","DESCRIPTION FABIANO PRESSURE COOKER 5 LTR Cook with ease with this pressure cooker from Fabiano. In silver colour, it is crafted from superior quality aluminium material. Be sure to save a lot of time and fuel with this cookware which has a capacity of 5 litres. Features Brand: Fabiano Category: Cookware Type: Pressure cooker Colour: Silver Material: Aluminium ..","Rs.1,349"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/RC011-58576733-156x156.jpg,"FABIANO RICE COOKER","FABIANO RICE COOKER   Product Description Capacity 1.8Ltr One Removable Washable Filter Teflon Coated Inner Pot Overheat Protection for Safety Power Supply 1000wWith  SteamerIndicator LightAutomatic Manual Switch Off Warranty :- Manufacturer Warranty GENERAL FEATURES Brand:-Fabiano Power Consumption:-1000w Capacity:-1.8 L ..","Rs.1,999"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Product635164120456890711-156x156.jpg,"FABIANO SANDWICH MAKER 07","  DESCRIPTION FABIANO SANDWICH MAKER 07 Enjoy tasty and healthy sandwiches daily with this Sandwich Maker by Fabiano. Its main function is as a multi-grill sandwich toaster and it has non-stick coating plate to avoid burns. It features a skid-resistant feet and a toast ready indicator. It comes with a stainless steel body and a power consumption of 820W. Features Brand:..","Rs.999"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/F-156x156.jpg,"Fabiano Silver Aluminium - Induction Base Pressure Cooker (3 Ltr)","Description  Fabiano Silver Aluminium - Induction Base Pressure Cooker (3 Ltr) Colour             Silver Material                      Aluminium Brands             Fabiano Depar..","Rs.1,249"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/IRON033-58596735-156x156.jpg,"FABIANO STEAM IRON 033","Description FABIANO STEAM IRON 033 Product Description Pilot Indicator Powerful Iron Heat Up Quickly With Continuous Steam, Self-Clean And Water Spray Function  Large Water Inlet Cap For Fast & Easy Filling Non-Stick Sole Plate • Pilot Indicator • Powerful Iron Heat Up Quickly With Continuous Steam, Self-Clean And Water Spray Function • Large W..","Rs.1,049"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/fabi-156x156.jpg,"Fabiano Steam Irons (FAB-22)","Fabiano Steam Irons (FAB-22) Features:- Pilot Indicator Powerful Iron heats up quickly with continuous steam Provided Burst Steam & water spray function Large Water Inlet with cap for fast & easy filling Non-Stick Sole Plate 1200W  230V-50HZ ..","Rs.949"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/FabianoTravelIron11_1379075166-156x156.jpg,"Fabiano Travel Iron","Description  Fabiano Travel Iron Key Features: 250 W Thermostatic Electric Iron with Aluminum alloy Sole Plate PPFE Coated Sleek & Portable Folding Travel Iron Light Weight, Sleek Design Power-On Indicator Non Stick Plate Temperature Control Knob to iron different types of clothes Features Key Feature Brand: Fabiano Warranty Det..","Rs.499"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/vap-156x156.jpg,"Fabiano Vapouriser","Fabiano Vapouriser     Direct Steam Inhalation for the treatment of:       Cold Bronchitis Sinusitis Laryngitis Fever Arthritis Asthma Stuffy Head & Nose conditions Throat irritations due to Allergies. Voltage :220H-50 HZ   ..","Rs.199"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Cutlery/shopclues/soup-156x156.jpg,"Friends Melamine 18 Pcs of Soup Set","Friends Melamine 18 Pcs of Soup Set   S Bowl: 6 Pcs S Saucer: 6 Pcs S Spoon: 6 Pcs Colorful in bright solid colors Break resistant but not unbreakable Kids- friendly Affordable and incredibly stylish. ..","Rs.590"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Cutlery/shopclues/dinner-156x156.jpg,"Friends Melamine 34 Pcs Dinner Set","Friends Melamine 34 Pcs Dinner Set Product Detail: Full Plate: 6 Pcs Half Plate: 6 Pcs Veg. Bowl: 12 Pcs Rice Plate: 1 Pcs Donga with Lid: 3+3 Pcs Service Spoon: 3 Pcs Product color and design may be vary.   ..","Rs.1,199"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/353535353535-156x156.jpg,"Ganesh New Stylish Hand Blender","Hand Blender Description Ideal For  *Beating, Liquidizing, Churning *Non- Electric Hand Blender *Save electricity and time   *Stylish design makes handy and comfortable to use and maintain *Functionally easy *Completely rust proof *Blades are made from stainless steel wire *Body is made of high quality ABS plastic *Gear are made from de..","Rs.178"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/ir-2000w-2000-fabiano-400x400-imadnvdzuhx6zzhr-156x156.jpeg,"Immersion Rod (IR-2000W)","Immersion Rod (IR-2000W) ISI MARKED, 230V, 50/60 HZ, 20000W Model No. = IR-2000W ..","Rs.589"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/combo%20of%20Ganesh%20slicer%20juicer22-156x156.jpg,"Kitchen Partner Combo of Slicer, Juicer & Hand Blender","Kitchen Partner Combo of Slicer, Juicer & Hand Blender   Ganesh New Stylish Hand Blender Ideal For: Beating , Liquidising, Churning Use of Blender: Beating : Cream, Egg Etc Liquidising : Tomato Soup, Dal Etc Churning : Milk Shake, Lassi, Butter Milk Etc Stylish Design Makes Handy and comfortable to use and maintain Functionally Easy Completel..","Rs.875"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/new%20data/4.0-156x156.jpg,"Mayo Babli Set of 3 Adjustable Insulated Lunch Box","Mayo Babli Set of 3 Adjustable Insulated Lunch Box Now you become the proud owner of Babli specially designed double walled strong and steady insulated with top quality P.U.F Tiffin 1st time in India Leak Prof: - Now you won’t have problem of leakage and mixing of food. Adjustable: - Now you can remove or add any number of compartment according to you convenience. Guaranteed S..","Rs.250"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/mayocomboof14_1380802468-156x156.jpg,"Mayo Combo Set of 14 Pcs Lunch Box Cook-n-Serve Bowl","Mayo Claro Microwave Safe Cook-n-Serve Bowl Set-2Pcs    Brand: Mayo Material: Polypropylene(Microwave-safe plastic) The snack bowl set comes with super grip handles Keeps the flavour and taste of the food intact Size : 0.6 , 1.6 Ltr. Note: Microwave, freezer and dishwasher safe Disclaimer: Product colour may slightly vary due to photographic lighting so..","Rs.799"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/Cutlery/shopclues/mayo-156x156.jpg,"Mayo Desserto 21 Pcs Microwave Set","Mayo Desserto 21 Pcs Microwave Set   Microwave cooking Refrigerator Storage Dishwasher Safe Microwave Safe Refrigerator Safe Latest Attactive Design Directly serve from Refrigerator to Microwave to Dining table Retains the food Tast n Flavour Made from Food Friendly Material Made Elegantly to last long life Contents Specification Serving Bowl �..","Rs.275"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/new%20data/21.4-156x156.jpg,"Melamine Tableware 32 Pcs of Dinner Set","Melamine Tableware 32 Pcs of Dinner Set  6 Pcs Full Plate 6 Pcs Half Plates 12 Vegetable Bowls 1 Rice Plate 2 Service Spoons 2 Donga Lid 2 Donga Base 1 Open Donga Food Grade Melamine cookware ..","Rs.749"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/new%20data/Milton3pcscookware_1365683699-156x156.jpg,"Milton Celebration Induction Friendly Cookware Set Of 3 Pcs","Milton Induction Friendly Cookware Set Of 3 Pcs This set of cookware is stylish and beautiful to look at. It is durable and made of high quality material. The cookware set includes a Kadai, Tadka Pan.It is a perfect cookware set that adds glamour and convenience to your kitchen. ..","Rs.449"
Home & Kitchen,http://www.desibaniya.com/image/cache/data/new%20data/F69-156x156.jpg,"Milton Celebration M77 3 Pcs Set","Miloton Celebration 3 Pcs Set 1 Kadai 2 Pan 3 Fry Pan ..","Rs.549"
